Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,16-Apr-2014,28-Dec-2017,CE,4400.00,-,-,-,3058.95,-,3555.60,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Dec-2017,CE,4300.00,-,-,-,3122.55,-,3626.40,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Dec-2017,CE,4200.00,-,-,-,3186.15,-,3697.25,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Dec-2017,CE,4100.00,-,-,-,3249.90,-,3768.10,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Dec-2017,CE,4000.00,-,-,-,3447.15,-,3838.95,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Dec-2017,CE,3900.00,-,-,-,3511.15,-,3909.85,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Dec-2017,CE,3800.00,-,-,-,3575.15,-,3980.75,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Dec-2017,CE,3700.00,-,-,-,3639.20,-,4051.65,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Dec-2017,CE,3600.00,-,-,-,3703.25,-,4122.55,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Dec-2017,CE,3500.00,-,-,-,3201.55,-,4193.45,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,9200.00,-,-,-,994.90,-,929.55,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,9100.00,-,-,-,1102.90,-,967.35,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,9000.00,-,-,-,1137.30,-,1006.25,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,8900.00,-,-,-,1283.55,-,1046.30,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,8800.00,-,-,-,1369.60,-,1087.40,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,8700.00,-,-,-,1504.80,-,1129.60,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,8600.00,-,-,-,1726.25,-,1172.95,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,8500.00,-,-,-,1463.05,-,1217.65,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,8400.00,-,-,-,1440.95,-,1263.25,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,8300.00,-,-,-,1471.15,-,1309.85,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,8200.00,-,-,-,1502.00,-,1357.60,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,8100.00,-,-,-,1533.40,-,1406.35,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,8000.00,-,-,-,1565.50,-,1456.15,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,7900.00,-,-,-,1598.15,-,1506.75,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,7800.00,-,-,-,1631.50,-,1558.55,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,7700.00,-,-,-,1668.95,-,1611.35,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,7600.00,-,-,-,1677.90,-,1665.05,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,7500.00,-,-,-,1472.65,-,1719.75,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,7400.00,-,-,-,1507.10,-,1775.30,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,7300.00,-,-,-,1542.25,-,1831.75,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,7200.00,-,-,-,1578.10,-,1889.05,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,7100.00,-,-,-,1614.70,-,1947.15,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,7000.00,-,-,-,1652.25,-,2006.05,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,6900.00,-,-,-,1690.35,-,2065.65,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,6800.00,-,-,-,1729.20,-,2126.00,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,6700.00,-,-,-,1768.75,-,2187.00,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,6600.00,-,-,-,1809.10,-,2248.65,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,6500.00,-,-,-,1850.20,-,2310.90,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,6400.00,-,-,-,1892.05,-,2373.70,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,6300.00,-,-,-,1934.65,-,2437.05,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,6200.00,-,-,-,1978.05,-,2500.85,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,6100.00,-,-,-,2022.20,-,2565.10,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,6000.00,-,-,-,2067.15,-,2629.80,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,5900.00,-,-,-,2112.85,-,2694.85,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,5800.00,-,-,-,2159.30,-,2760.25,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,5700.00,-,-,-,2206.55,-,2825.95,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,5600.00,-,-,-,2254.55,-,2891.95,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,5500.00,-,-,-,2303.15,-,2958.20,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,5400.00,-,-,-,2352.65,-,3024.65,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,5300.00,-,-,-,2402.90,-,3091.30,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,5200.00,-,-,-,2453.90,-,3158.15,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,5100.00,-,-,-,2505.60,-,3225.15,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,5000.00,-,-,-,2558.05,-,3292.25,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,4900.00,-,-,-,2611.25,-,3359.45,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,4800.00,-,-,-,2665.10,-,3426.80,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,4700.00,-,-,-,2719.65,-,3494.20,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,4600.00,-,-,-,2774.90,-,3561.65,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,4500.00,-,-,-,2830.80,-,3629.15,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,4400.00,-,-,-,2887.35,-,3696.70,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,4300.00,-,-,-,2944.50,-,3764.30,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,4200.00,-,-,-,3002.30,-,3831.95,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,4100.00,-,-,-,3060.65,-,3899.55,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,4000.00,-,-,-,3119.60,-,3967.25,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,3900.00,-,-,-,3179.05,-,4034.90,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,3800.00,-,-,-,3531.40,-,4102.60,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,3700.00,-,-,-,3592.35,-,4170.30,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,3600.00,-,-,-,3653.75,-,4237.95,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,28-Jun-2018,CE,3500.00,-,-,-,3318.15,-,4305.65,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,9200.00,-,-,-,1202.15,-,1129.05,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,9100.00,-,-,-,1316.95,-,1168.70,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,9000.00,-,-,-,1350.15,-,1209.35,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,8900.00,-,-,-,1489.40,-,1251.20,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,8800.00,-,-,-,1367.20,-,1293.75,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,8700.00,-,-,-,1396.50,-,1337.30,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,8600.00,-,-,-,1431.15,-,1381.75,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,8500.00,-,-,-,1466.50,-,1427.15,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,8400.00,-,-,-,1502.55,-,1473.50,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,8300.00,-,-,-,1539.35,-,1520.75,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,8200.00,-,-,-,1576.85,-,1568.65,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,8100.00,-,-,-,1615.35,-,1617.65,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,8000.00,-,-,-,1654.30,-,1667.50,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,7900.00,-,-,-,1694.00,-,1718.25,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,7800.00,-,-,-,1734.40,-,1769.75,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,7700.00,-,-,-,1775.55,-,1822.15,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,7600.00,-,-,-,1817.45,-,1875.30,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,7500.00,-,-,-,1860.05,-,1929.20,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,7400.00,-,-,-,1903.40,-,1983.85,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,7300.00,-,-,-,1947.50,-,2039.20,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,7200.00,-,-,-,1992.30,-,2095.30,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,7100.00,-,-,-,2037.80,-,2152.00,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,7000.00,-,-,-,2084.05,-,2209.40,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,6900.00,-,-,-,2131.00,-,2267.35,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,6800.00,-,-,-,2178.45,-,2325.90,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,6700.00,-,-,-,2226.80,-,2385.00,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,6600.00,-,-,-,2275.85,-,2444.60,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,6500.00,-,-,-,2325.55,-,2504.70,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,6400.00,-,-,-,2375.95,-,2565.25,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,6300.00,-,-,-,2427.00,-,2626.25,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,6200.00,-,-,-,2478.70,-,2687.60,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,6100.00,-,-,-,2531.10,-,2749.35,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,6000.00,-,-,-,2584.05,-,2811.40,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,5900.00,-,-,-,2637.70,-,2873.80,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,5800.00,-,-,-,2691.90,-,2936.50,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,5700.00,-,-,-,2746.70,-,2999.40,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,5600.00,-,-,-,2802.05,-,3062.60,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,5500.00,-,-,-,2857.95,-,3125.95,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,5400.00,-,-,-,2914.40,-,3189.50,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,5300.00,-,-,-,2971.40,-,3253.25,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,5200.00,-,-,-,3028.85,-,3317.10,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,5100.00,-,-,-,3086.80,-,3381.10,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,5000.00,-,-,-,3145.20,-,3445.20,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,4900.00,-,-,-,3204.05,-,3509.45,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,4800.00,-,-,-,3263.30,-,3573.70,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,4700.00,-,-,-,3322.95,-,3638.05,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,4600.00,-,-,-,3382.95,-,3702.50,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,4500.00,-,-,-,3443.35,-,3766.95,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,4400.00,-,-,-,3504.00,-,3831.45,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,4300.00,-,-,-,3565.00,-,3895.95,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,4200.00,-,-,-,3626.30,-,3960.55,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,4100.00,-,-,-,3687.85,-,4025.10,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,4000.00,-,-,-,3749.60,-,4089.70,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,3900.00,-,-,-,3811.60,-,4154.30,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,3800.00,-,-,-,3803.50,-,4218.95,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,3700.00,-,-,-,3782.65,-,4283.55,-,-,-,-,-,6675.30
NIFTY,16-Apr-2014,27-Dec-2018,CE,3600.00,-,-,-,3755.80,-,4348.20,-,-,-,-,-,6675.30
NIFTY,17-Apr-2014,24-Apr-2014,CE,8300.00,-,-,-,0.05,0.05,-,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,8250.00,-,-,-,0.05,-,-,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,8200.00,-,-,-,0.05,0.05,-,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,8150.00,-,-,-,0.05,0.05,-,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,8100.00,0.10,0.10,0.10,0.10,0.10,0.10,10.00,40.50,50.00,750.00,-500.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,8050.00,-,-,-,1.00,1.00,-,-,-,-,150.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,8000.00,0.10,0.25,0.10,0.10,0.10,0.10,3.00,12.00,22.50,4750.00,-50.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7950.00,-,-,-,0.05,0.05,-,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7900.00,-,-,-,0.50,0.50,-,-,-,-,50.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7850.00,-,-,-,0.05,0.05,-,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7800.00,-,-,-,0.30,0.30,-,-,-,-,1000.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7750.00,-,-,-,1.50,1.50,-,-,-,-,50.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7700.00,0.10,0.25,0.10,0.15,0.15,0.15,1283.00,4939.64,9495.00,10100.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7650.00,-,-,-,0.10,-,-,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7600.00,0.15,0.20,0.10,0.10,0.10,0.10,115.00,437.01,990.00,4550.00,-500.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7550.00,0.30,0.30,0.30,0.30,0.30,0.30,140.00,528.52,2100.00,150.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7500.00,0.50,0.50,0.15,0.20,0.25,0.20,1591.00,5966.43,18212.50,452850.00,-2600.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7450.00,-,-,-,1.00,1.00,-,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7400.00,0.25,0.25,0.15,0.25,0.15,0.25,408.00,1509.65,4825.00,59350.00,-7750.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7350.00,-,-,-,3.20,-,-,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7300.00,0.40,0.50,0.25,0.50,0.50,0.50,2053.00,7493.78,33282.50,302450.00,-69850.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7250.00,0.10,0.35,0.10,0.35,0.35,0.35,208.00,754.04,3515.00,150.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7200.00,0.40,0.60,0.30,0.50,0.50,0.50,4329.00,15585.32,91580.00,597750.00,-93350.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7150.00,0.75,1.00,0.70,1.00,0.95,1.00,547.00,1955.76,23205.00,69100.00,-3800.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7100.00,0.50,1.25,0.50,0.95,0.95,0.95,14696.00,52177.64,683692.50,1938800.00,-167150.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7050.00,1.15,1.50,0.90,1.35,1.20,1.35,2985.00,10523.90,177840.00,275250.00,26800.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,7000.00,1.25,2.80,1.25,2.25,2.10,2.25,106487.00,372807.90,10339657.50,3841700.00,-248950.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6950.00,2.50,4.50,1.75,3.55,3.20,3.55,29367.00,102098.68,4835305.00,794500.00,163850.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6900.00,3.65,9.95,3.05,8.50,7.70,8.50,309559.00,1068956.20,97764610.00,4002900.00,-384800.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6850.00,7.85,21.20,5.20,19.30,17.85,19.30,152721.00,524101.51,103208250.00,1239800.00,211600.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6800.00,15.00,42.50,10.25,39.75,37.50,39.75,719227.00,2455216.70,984490172.50,4425700.00,-870550.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6750.00,30.00,72.85,23.00,69.30,67.00,69.30,114369.00,388710.98,271560737.50,704250.00,-269450.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6700.00,46.80,113.65,42.65,109.20,108.50,109.20,384121.00,1301189.31,1438395907.50,3498900.00,-923450.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6650.00,79.00,157.80,73.45,153.05,151.00,153.05,5343.00,18066.95,30147782.50,86300.00,-43200.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6600.00,100.00,206.35,83.60,202.10,201.00,202.10,33617.00,113557.00,262090485.00,975600.00,-172200.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6550.00,164.00,250.00,158.20,249.50,248.40,249.50,256.00,866.85,2845017.50,49600.00,-5750.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6500.00,211.15,302.00,205.00,297.30,297.45,297.30,4371.00,14779.78,57403202.50,626300.00,-36050.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6450.00,264.50,352.50,264.50,350.60,351.30,350.60,32.00,108.40,520475.00,13100.00,-100.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6400.00,309.75,403.05,302.60,396.50,398.00,396.50,1951.00,6589.83,34662750.00,431050.00,-30400.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6350.00,366.60,450.00,366.60,448.60,446.50,448.60,21.00,70.93,425360.00,15000.00,-50.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6300.00,407.00,499.85,401.50,497.05,497.05,497.05,740.00,2498.84,16784375.00,725200.00,-5250.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6250.00,475.00,555.25,475.00,554.75,555.25,554.75,13.00,44.01,338492.50,11750.00,-150.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6200.00,509.80,601.25,502.80,597.95,594.55,597.95,622.00,2101.80,17360292.50,519850.00,-20350.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6150.00,-,-,-,544.00,544.00,638.45,-,-,-,18950.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6100.00,608.00,699.00,603.40,696.60,696.80,696.60,479.00,1623.92,16297437.50,263550.00,-15550.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6050.00,-,-,-,663.60,663.60,738.30,-,-,-,4150.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,6000.00,709.95,801.00,705.00,798.00,794.00,798.00,1818.00,6136.47,68246937.50,596600.00,-56000.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5950.00,-,-,-,800.00,800.00,838.15,-,-,-,1100.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5900.00,805.00,904.30,805.00,902.70,903.90,902.70,482.00,1630.34,20844167.50,93450.00,-12600.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5850.00,-,-,-,942.50,942.50,938.00,-,-,-,100.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5800.00,908.30,1024.90,905.00,997.50,995.00,997.50,481.00,1626.03,23113432.50,96800.00,-12700.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5750.00,-,-,-,486.75,-,1037.85,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5700.00,1008.00,1098.80,1006.00,1098.40,1098.00,1098.40,32.00,108.05,1685232.50,54700.00,-150.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5650.00,1145.00,1145.00,1145.00,1145.00,1145.00,1145.00,1.00,3.40,57250.00,-,-50.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5600.00,1109.00,1202.50,1107.50,1200.35,1199.40,1200.35,104.00,351.53,6032875.00,107300.00,1100.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5550.00,-,-,-,1009.50,1009.50,1237.60,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5500.00,1205.00,1300.45,1205.00,1298.55,1296.60,1298.55,141.00,475.64,8789325.00,203300.00,-5600.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5450.00,-,-,-,1168.55,1168.55,1337.45,-,-,-,6100.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5400.00,1304.45,1395.60,1299.30,1394.35,1393.05,1394.35,73.00,246.16,4906215.00,62350.00,-1300.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5350.00,-,-,-,1350.95,1350.95,1437.30,-,-,-,7950.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5300.00,1404.80,1496.00,1404.80,1496.00,1496.00,1496.00,43.00,145.26,3131065.00,23150.00,-1300.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5250.00,-,-,-,1345.65,1345.65,1537.15,-,-,-,850.00,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5200.00,1551.60,1600.00,1545.00,1595.75,1596.00,1595.75,140.00,475.55,11154732.50,37550.00,-6800.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5150.00,-,-,-,1390.15,1390.15,1637.00,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5100.00,1602.00,1671.75,1602.00,1671.75,1671.75,1671.75,10.00,33.67,817072.50,32900.00,-250.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5050.00,-,-,-,1568.50,1568.50,1736.85,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,5000.00,1707.30,1799.60,1702.25,1796.60,1795.00,1796.60,392.00,1325.63,34563105.00,252400.00,-11200.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,4950.00,-,-,-,1227.70,-,1836.70,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,4900.00,1849.95,1849.95,1841.30,1841.30,1841.30,1841.30,2.00,6.75,184562.50,11250.00,-50.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,4850.00,-,-,-,1325.45,-,1936.55,-,-,-,-,-,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,4800.00,1985.90,1986.00,1985.90,1986.00,1986.00,1986.00,3.00,10.18,297890.00,14150.00,-150.00,6779.40
NIFTY,17-Apr-2014,24-Apr-2014,CE,4750.00,-,-,-,1423.30,-,2036.40,-,-,-,-,-,6779.40
